id_restaurant,name,review_id,text,rating
5oR_HYjo9dJUQCIr9jpzfw,Le Train Bleu,VC6oYqKs_XM5dLMnySVGPw,This place was amazing! We had reservations for the lunch and we had some issues trying to find the restaurant due to it being very confusing and we ended...,4
UlY1mOSqxTkeJVStZE-X0g,Canard et Champagne,nwWcqo6eXiX9OOAdJoYXtw,"OVERALL: I really debated about this rating, because I thought the foie gras was a 5/5 and the duck breast was a 2/5 at best. Overall would not...",3
UlY1mOSqxTkeJVStZE-X0g,Canard et Champagne,ZzYzs5AT9iV1NHcV9tkQ5Q,If you've ever strolled through the Passages in Paris you know what a unique experience it is.  And a stop at Canard et Champagne in Passage des Panoramas...,5
UlY1mOSqxTkeJVStZE-X0g,Canard et Champagne,FCF7cKpnHDO4eihohNCk5Q,If you like duck come here.   If you don't like duck this is not for you.  They don't try and do too much.  What they do is brilliant.  This was the best...,5
tDSgQ7OSjH8t_4CUKF5w2A,La Rotonde,bWVvFxDZLJ9al7BIC97Jzg,"Classic french breakfast done right. 

Fellow yelper, Catharina I. brought me here on our recent meetup in Paris. Loved the cafe and the food. And the...",4
tDSgQ7OSjH8t_4CUKF5w2A,La Rotonde,Wbdo2RtLKG9oRrRMWpbC6Q,"Cute restaurant. Wonderful wait staff. Food is decent. I had the sea bass and it was tender and tasty, the sauce was delightful. It is popular to both...",4
tDSgQ7OSjH8t_4CUKF5w2A,La Rotonde,uCWQwuIqQyktkX4w2HFvkg,Very good but wished they had a lunch menu. I had onion soup and penne pasta. Very good food. Cool restaurant/ambience.,4
eYLzpmGwnksfazRPoiVBEw,Ippudo,rmLwQ93PdK3Rm1LO0CEsQw,I went in the late afternoon about an hour before closing and got seated right away! I believe I ordered the Akamaru Tamago which was pretty spicy and came...,5
eYLzpmGwnksfazRPoiVBEw,Ippudo,YXsQCnq6DbNE2r7kY1EIUA,"After a long rainy day traveling to Versailles, a warm bowl of ramen was what our group needed.  Found Ippudo on yelp and was treated to a pretty authentic...",5
eYLzpmGwnksfazRPoiVBEw,Ippudo,BIJEkaTj7qUNTZqwf0bRQQ,"This is probably the worst ramen I've ever tried. Maybe that's harsh because I've only tried New York ramen, but it was way too salty and lacked any other...",2
2rfGi9xEKzL_k0X9UD-6Vw,Balagan,VbhvkJGe59aME4gxyzNJXg,"If you're ever making a trip to Paris, my wife (Sonia) and I highly suggest you go to this restaurant!!!

They deserve all the accolades they can get,...",5
2rfGi9xEKzL_k0X9UD-6Vw,Balagan,e18vQUGZSqJY1C7ngwI8Eg,"After bring in hibernation for months, we carefully ventured into Paris for a couple of days. Balagan was our choice for our first meal out and it was a...",5
2rfGi9xEKzL_k0X9UD-6Vw,Balagan,zrPIl3STtZqY2oIDTOWoyA,"I was here with a friend for my birthday dinner. Our hotel concierge helped us get reservations the day off at the bar. However, once we reached the...",5
vxz_Uq_hH_Ack1Av1HUbjw,Huitrerie Régis,mm19txtIRVFi4SR1ukWWvg,"Featured on the essential 38 EaterS' list for Paris, Huitrerie Régis is definitely legit!  The restaurant is tiny but can seat about 20+ people at max...",5
vxz_Uq_hH_Ack1Av1HUbjw,Huitrerie Régis,-VISKNq_eJekpvc_k5KUKg,"Stopped in for lunch last week. I know I keep saying this with my French reviews, but this place is tiny...maybe 16 seats.  There is no kitchen, only a...",4
vxz_Uq_hH_Ack1Av1HUbjw,Huitrerie Régis,dlIdAdOulZN3hG1X948geQ,"Friendly service but the oysters did not live up to its hype.

I ordered the most expensive platter, tried all of the oysters that they had to offer.  It...",3
IucBQxcOXGZd4OezcpdKeQ,Kohyang,l-3BtzmZ5an2A-wVoD-RjQ,"Our (Korean-American) family tried a couple of Korean restaurants in Paris and this one was by far the best in its authenticity, taste, and service. My...",5
IucBQxcOXGZd4OezcpdKeQ,Kohyang,5fM8Dcjde9LnWOUqpq_RrQ,Kohyang was great. Visited while in Paris on our 10 year anniversary vacation. The wait staff was wonderful and I had a fun time trying to speak the little...,4
IucBQxcOXGZd4OezcpdKeQ,Kohyang,wkSxoLTQW-FVwlvS_FyAaQ,"After eating at Odori, i was really craving for more Korean food. So on a Saturday, after doing some window christmas shopping for ourselves, we found a...",3
vCy73lpmXz0Pa4BuEyPzUg,Maison Rouge,4Z8ofcEZhTLoHjhq4m2_DA,"Great spot for dinner or drinks and kid friendly. When visited, it was a little drizzly and the waiters moved our table many times to make sure we were in a...",5
vCy73lpmXz0Pa4BuEyPzUg,Maison Rouge,1UXVF38fFjQV1JXxKWyWaQ,Solid option right near the metro with continuous service throughout the day so you won't get caught with tricky hours.  I arrived around 4:30pm before most...,4
vCy73lpmXz0Pa4BuEyPzUg,Maison Rouge,eYETDz72LYFP2GmarqW57A,"There's a lot of restaurants around this area. The night before, we went to an excellent restaurant. We figure we try something different and this...",3
e6RHSG0d94yzA3McN-eFxg,Gemini,PP2uBR5V9FJOp4x7pATYQg,"We ate dinner at Gemini last night after reading all of the great Yelp reviews. We loved it! We tried the ricotta with honey appetizer, the fried mozzarella...",5
e6RHSG0d94yzA3McN-eFxg,Gemini,--fXuIh4xlXMtr93gawYOw,Wow!! Fantastic food and experience!! Do yourself a favor and order the truffle pasta. We visited Paris for the first time coming from America & we enjoyed...,5
e6RHSG0d94yzA3McN-eFxg,Gemini,JPh51-P_q9NUu5rNzLTDyw,We were staying at the Novotel across the street. I looked on yelp and read the reviews for this charming little restaurant and we decided to try it out....,5
-uaBq73vyUwDy9OVC9kgdg,Au Petit Bar,DgIFpONEb3TIy3E3DE2-tw,"Didn't love it. Visited due to the reviews and it was close to our hotel but I thought it was average. Maybe we hit it on an off night, but the menu was...",3
-uaBq73vyUwDy9OVC9kgdg,Au Petit Bar,pGmui3kKDBiPPSFpzjrthA,Special of the day which was the lamb and the smoked filet of herring.  This place is so tasty!  It's a small hole in a wall but the food is really good and...,5
-uaBq73vyUwDy9OVC9kgdg,Au Petit Bar,icvQanJWAtAi1UYXOY1ZXw,"So friendly and so old Paris. An old couple ( 80' s ) cooking from scratch typical French fares.
For $14 each, we had a sausage and super fluffy mashed...",4
SQFrdi6LAt2utTi_9wSVgg,La Buvette,Eol_NFfgRkm69UiPcmVLTw,"There seems to be some confusion in the reviews about which establishment this is; there are two restaurants helmed by female chefs in Paris, one named...",5
SQFrdi6LAt2utTi_9wSVgg,La Buvette,Xvo3Vi9pHGVX7lndmhTPWw,Great hole in the wall serving delicious French tapas. The server went out of his way to translate the entire menu for us- which was so so helpful and much...,5
SQFrdi6LAt2utTi_9wSVgg,La Buvette,K-FiPum5bqEAKgzKPi2HUg,"If you can possibly physically fit inside La Buvette, then you absolutely must go. In evaluating whether or not you are able to fit, I encourage you to...",5
arT8b1fhGKwMzZ4WsaXUww,Eggs & Co,_T0kHAbcUqTDot7kuQQ18A,"A little hidden gem that is to die for! No joke - I live right outside NYC and I've never had a Norwegian Benedict taste so good like the one here. 

The...",5
arT8b1fhGKwMzZ4WsaXUww,Eggs & Co,amtLoHOteGyYjhEGKt5gZg,"Positives:
Fortnum and Mason Tea
Friendly and prompt service
Fun interior
Generous helping of bread delivered with your meal

Neither good nor bad:
There's...",4
arT8b1fhGKwMzZ4WsaXUww,Eggs & Co,rEM6T9WtresRtfS-NyHUKw,"Really cool environment, all the seating is up stairs. The service was very friendly, accompanied by an adorable golden retriever. 

We all ordered the eggs...",5
sELjVQsud9aKqLhBC9vNqw,Pontochoux,EmxQGB1LwEYUD1YhHMgL6w,"Must try!  Little shop in a not-so-obvious location.  Very yummy curry!  My family had Beef, Fried Pork Chop, Chicken Curry and Chicken Donbori.  Everything...",5
sELjVQsud9aKqLhBC9vNqw,Pontochoux,dkk7bb3jAodUcuh_Qy8mXw,Best Japanese style curry. We came here our last trip to Paris and hoping to make it this time around too. The owner was so French in the best way possible...,5
sELjVQsud9aKqLhBC9vNqw,Pontochoux,rZRA18f21YRyHlaKSD59Zg,"Really good Japanese curry. Small hole in the hall, quick and friendly service. We got the chicken and vegetarian curry, delicious!",5
TYDSdXOJU-07rZgRFdZYEA,Bien Élevé,2s72A7X-lJyHN6N_YA9r9g,"Food: excellent, wonderfully cooked dishes with a solid line of wine offerings. We were very pleased with our orders in terms of presentation and quality....",4
TYDSdXOJU-07rZgRFdZYEA,Bien Élevé,LB8qa7Re-kwtEDTZ7iILSQ,"Wow, another food must for Paris!

I stumbled upon Bien Eleve's IG account and was immediately intrigued by the plating and style of food, so I had decided...",5
TYDSdXOJU-07rZgRFdZYEA,Bien Élevé,F2AX-yb9Vu8D_ESKzh-fSw,The BEST meal we have had in Paris. The tataki appetizer is incredible. Steaks could not be better. A little out of the way but definitely worth it.,5
Fr5eLk5NckhweKCIaiLC1Q,The Brooklyn,dVXZSXdkjwL3Yr40p0gj7w,Small Bar with delicious charcuterie platters and good beer (some from Brooklyn Brewery!).  Great staff that is willing to take the time to make you feel at...,5
Fr5eLk5NckhweKCIaiLC1Q,The Brooklyn,mZIOGcNoQJ5Hmv4wshdxcA,"Think Cheers meets Paris. 

Very casual and comfortable setting hosted by an ex-pat and mixologist from Northern California. 

Bring a friend and find a...",5
Fr5eLk5NckhweKCIaiLC1Q,The Brooklyn,Y2tYLTTc2mLWsOKiljGo2A,"My 1st night in Paris, I had set up little UYE to meet up with some Paris Yelpers, the place I picked however was closed on Monday but while waiting around...",4
OGT4xZ9gUoXmUm7dXCO7HQ,Maison Dong,QYoQV4Qgca-gZe_sqvY5gw,"We made the reservations on la fourchette, but when we got there, we were told by the really nice hostess that on la fourchette they don't specify if you...",5
FXCx3Tuj8NJfCKPHJzyakg,Okuda,NulMRuJCkMkKeWUQUzbtsg,"We had the sushi course at the sushi bar, reserved one day before. The service is just excellent
Sushi is okay in general. The fatty sushi roll and the...",4
FXCx3Tuj8NJfCKPHJzyakg,Okuda,JMo-GEMir8ACH4QPKUFWiQ,"The finest Japanese cuisine in Paris !
We ate in a private room, the service was excellent, really available. 
We drunk for the first time a white Japanese...",5
FXCx3Tuj8NJfCKPHJzyakg,Okuda,lfKfrsu_4LpI52_fmu8T6A,"Recently opened in Paris, this Japanese restaurant totally blew our minds.
Service is simply ""extraordinaire"", so friendly, discrete and efficient.

We made...",5
wLgAxIB7111BcWLWh7KpFw,La Régalade,AsJF3s_-zH2m-VoQAVhwpg,We stumbled upon this place right before they opened so we were lucky enough to grab seats. We were very pleasantly surprised by our meal as we enjoyed it...,5
wLgAxIB7111BcWLWh7KpFw,La Régalade,MMK-9UnE18E2vqJq7xPAmg,"Sunday they only serve a buffet. 
We had a massive lunch that ended late and then we had dinner reservations at 7. Just too much food. 
The buffet was...",4
wLgAxIB7111BcWLWh7KpFw,La Régalade,YVng4pyyv0yyP-nJTVulXA,Another amazing meal in Paris! My wife and I dined at La Regalade thanks to a recommendation from a friend and are so glad that we did. Situated on a quaint...,5
ee3I_DQz6oxa97hckPPOKg,Ma Prairie,MQlrydUFRr2sQY7BUnLl9Q,We were looking at trying a new place in Puteaux with somehow creative dishes and fresh products. That's how we landed at this place and very happy we did....,5
ee3I_DQz6oxa97hckPPOKg,Ma Prairie,JrKLgPlw1HZI-CzreNTsSg,"This is not exactly farm to table but it's a nice place none the less, food was very good, two fish options on the menu... and our dessert which was tarte...",5
CQi4W2vY8KSiG6n24eaScA,Mystery Cuisine,mIKH4YQcDMgxndFKwrZCDA,The shear creativity in what's happening at Mystery Cuisine has me giving it 5 stars. I'm an artist at heart so the notion of presenting this dining...,5
CQi4W2vY8KSiG6n24eaScA,Mystery Cuisine,_dEd8fbbkkAQkU5tyJ7Brg,"Extraordinary experience... Both the food and the setup of this wonderful little restaurant made this evening one to remember!!! 

I've been to many...",5
CQi4W2vY8KSiG6n24eaScA,Mystery Cuisine,KtSDgoJBVZn8nJs06y_OeQ,"Like a great thriller, I don't want to spoil the surprise, so I'll keep this review brief.

1) The food is great, the wine is even better (I highly, highly...",5
sFdV05m6Pw5Rw6DdrpQlIw,L'Escargot,WG75U-fWS2zcZv1YdppNJg,"Just fantastic. I'm an escargot snob, and this place is amazing. I only ordered escargot, though, so I can't opine on anything else here.

They offer...",5
sFdV05m6Pw5Rw6DdrpQlIw,L'Escargot,pkZddk5f0bPYbHiygBtj_A,I came to this restaurant twice. The first time was a great experience. Excellent food and service. The server explained to us that the food is very...,4
sFdV05m6Pw5Rw6DdrpQlIw,L'Escargot,9CkC98RvjwUSsHO1YXiZ9w,"I am not sure how to rate this place.  First time having escargot for me and why not have them in Paris.  Without reservations, look for at least 20 minute...",3
C8Gg5maujOFs-pKFxz3hJA,Aux Trois Mailletz,5izikpyK7kdJIt2HtrEtvw,"OMG!!!!!! OMG 
If I could I would move there and never leave...
This was the best ! The highlight of our trip. The most awesome bar ! The music! I want to...",5
C8Gg5maujOFs-pKFxz3hJA,Aux Trois Mailletz,cFEqEOq6nx1TqPgDq7TlWA,"YES! All of the yesses! For me, Aux Trois Mailletz was the highlight of our trip to Paris. My fiancee and I came here for my 30th birthday celebration and...",5
C8Gg5maujOFs-pKFxz3hJA,Aux Trois Mailletz,dRrAqoheAgKDoBfEwIVOYQ,Husband and I had a great time at Aux Trois Mailletz for my 60th birthday!  We arrived at 10:30 pm and went down to the underground cabaret.  Since we...,5
WhX_u6d2GY1xmWNPiTcYCA,Le Bonaparte,LX8Os5is28IYNqfZ6L6T9w,"Friendly wait staff, nice atmosphere, good location, and delicious food. What more can you ask for? If you're not feeling very adventurous, try the hot dog,...",5
WhX_u6d2GY1xmWNPiTcYCA,Le Bonaparte,Li0Bap2tFQbXHcr65r3X9A,"Stopped by for a very late dinner a few evenings ago. I love the location, it's on a quiet street but very close to a lot of action, great for people...",4
WhX_u6d2GY1xmWNPiTcYCA,Le Bonaparte,Px2jLUrWU3zY-5Wg_LPQbw,"*Caveat- this is a review from an American tourist 

I was in Paris recently residing in the St. Germaine area and this was one of our most disappointing...",2
RH5bqc88_M4izFoaPoTW0g,La Grange aux Canards,XijBE7f1Ta1j5z0-yFnr7A,"Best duck restaurant ever and upon exiting the restaurant, I told the server to pass on to the chef that I almost felt like in heaven! On my checklist for...",5
RH5bqc88_M4izFoaPoTW0g,La Grange aux Canards,ghrJWHP-Gogf4blOb39k2g,Amazing dinner! Went with our girls and the duck confit was awesome. Great wines suggestion and will make a point to return.,5
RH5bqc88_M4izFoaPoTW0g,La Grange aux Canards,9EkGBN6KioBqVhTEp5Qj4A,"Paris was our last stop on a 2 week vacation and this topped the list of meals we had.  This was the best duck confit. Crispy, well seasoned skin and...",5
OQp17JUwTt26gHc7mhKO9g,David Toutain,xWdCOSExxtMohkVPmMWgpg,"The food here was spectacular, as was the staff. They were attentive and cared SO MUCH. I told them to refuse to speak to me if I used English (I can barely...",5
OQp17JUwTt26gHc7mhKO9g,David Toutain,uh5PR3lcLVTHUQez5kKm8w,I can see how David Toutain got it's Michelin Star. Everything looks beautiful and tasted delicious. We got a lunch reservation for a birthday celebration....,5
OQp17JUwTt26gHc7mhKO9g,David Toutain,TA3DrSzOPv58duF2NYpPSw,"If I had to describe this meal in one word I think that word would be ""unpleasant"". From the start of the meal to the finish this had to have been the most...",1
3S4bDOokaO6FZxdYm8S6yg,Ma Kitchen,kGEx5mzKBOq76TfY9yciXg,"Amazing, I was staying at St. Christopher's inn Gare du Nord and was craving something yummy but healthy. I stumbled across this place after some research...",5
3S4bDOokaO6FZxdYm8S6yg,Ma Kitchen,nZjh6lD7H6hhLvXsIPx0Mg,"Visiting Paris for work and not knowing where to eat, I, of course, defaulted to a Yelp search of nearby luncheon areas.

This came up with great...",4
3S4bDOokaO6FZxdYm8S6yg,Ma Kitchen,rFed-LWsM2J_ExeGOJrdHQ,"Adorable! Tasty! Fresh! 

I'm a first time Bi Bim Bap-er but definitely a new convert after trying Ma Kitchen. 

Here's what to expect at Ma...",4
6AuNTHhRaDAZvcgXJ-DYdg,Le Shanghaï Hang-Zhou,ZomTeBH5s6RIrOaiIPOAhg,This restaurant is truly amazing. It is the best Chinese food in all of Paris. The soups are delicious. Their main entrees are terrific. There is a huge...,5
6AuNTHhRaDAZvcgXJ-DYdg,Le Shanghaï Hang-Zhou,oB98taYRsfjlHHu2_2eyYA,Came here after visited museum Louvre as it's close by. & has a good yelp review.  Recommended by the owner to have a seafood hot plate & vegi stew.  CP...,3
6AuNTHhRaDAZvcgXJ-DYdg,Le Shanghaï Hang-Zhou,9iOBMMKBcQWH3B1q408H4w,Amazing food and very affordable for Paris! Starting at 9€ and open til late. Very reccomended,5
snXC-mZkOxsFhgLhFYbtGg,La Fresque,EKYddCFBlDCz17_heML-LA,"We were traveling with our 8-month old son.  After a long day of sightseeing in Paris, we stumbled across La Fresque on our way back to our rented...",5
snXC-mZkOxsFhgLhFYbtGg,La Fresque,Z1-93P0EF-a-yvcoVo1WIg,"I'm glad I stopped by here for dinner. The food was flavorful and good. The Iberico pork was soft, juicy, and seasoned perfectly.",5
snXC-mZkOxsFhgLhFYbtGg,La Fresque,BPplTUcR7k8N9axZYuDYxQ,Their indoor space is pretty cramped but the food and service definitely makes up for it. Their razor clam is sooooo good! Cooked to perfection with the...,5
XR5IlJLXRWGBnuuDa1v__g,Le Café Laurent,WZaYeaZFTx1oPCkM3ZQR8A,I've been to Café Laurent the last 3 times in Paris and looking forward to my next time this summer. There are several reasons that I love this place. A...,5
XR5IlJLXRWGBnuuDa1v__g,Le Café Laurent,lvIcQXA6xCs-jWhM1Dyupw,"Recommended by the concierge at our hotel. Classy ambiance, soothing live jazz, and bartenders who take their craft seriously. Our bartender (we forgot to...",5
XR5IlJLXRWGBnuuDa1v__g,Le Café Laurent,EZHvXx7TCsNhlG6ijr16kw,"Beautiful place, with a great atmosphere.

Wonderful sanctuary from walking the streets.",5
Z71Gq2ALto0M2gLEewZLQA,Mariage Frères - Salon de Thé,K8rcHbdiW1GgSZ5CjYW-wQ,Outstanding tea place in the sixth arrondissement that features an incredible array of delicious teas accompanied by scones and pastries. I discovered my...,5
Z71Gq2ALto0M2gLEewZLQA,Mariage Frères - Salon de Thé,bxGwpSLeXwoPRiVUPa-Q6w,"Reused bread in basket w jam on it. When told server, he said/did nothing. Disgusting and overpriced. Stay away!!!!!",1
Z71Gq2ALto0M2gLEewZLQA,Mariage Frères - Salon de Thé,1cfaWS12bTiZk9SsxfmF7w,Very nice tea room in the mall in the Louvre.  The selection of teas is enormous.  And having French pastries is literally icing on the cake.  It's a tad...,4
iA2B4AwWZVHz5tiP3Dmu7Q,Thym-Thym,-cl24UAB5_W27TYsIIMOtw,The falafels at this place are decent. It would steal the show if the falafel balls were not microwaved. The pita roll is freshly made and the salad bar is...,4
iA2B4AwWZVHz5tiP3Dmu7Q,Thym-Thym,74sP74JRP2dQ5Ax3GAy3KQ,"Breaking my yelp silence to argue that this might be the best falafel sammich I've ever had. 

Having been raised in the Middle East, I am extremely (and I...",5
rLaCI8irVRUEPAiQsqrUcg,Happy Nouilles,SnGHpnK0zyQz2NX0ty1h8g,"So happy I stumbled upon this restaurant!

The hand pulled noodles were delicious and chewy, and beef noodle soup was sure my favorite.

Worth checking out!",4
rLaCI8irVRUEPAiQsqrUcg,Happy Nouilles,GjyPFuD9vMnJxuoSckxULA,Handmade Asian noodles and you could definitely taste how fresh it was. The soup had the perfect amount of flavor and there offer a variety of noodle and...,3
rLaCI8irVRUEPAiQsqrUcg,Happy Nouilles,KDFOTAm1NXLH8QjFXn5IWQ,"Location: In the heart of the Marais, a short walk from the Arts et Métiers station:

The place: Hole in the wall with no wow factor. My table was dirty and...",2
xKH01fpVnNP-HNjnt1R9dA,Beefbar,snXOBSfToQT6Rs4S5_B2vw,"Beefbar is the best-looking restaurant I've ever eaten at. This is up there with the Sardine Factory in Monterey, CA. The moment you walk in, the lights are...",5
xKH01fpVnNP-HNjnt1R9dA,Beefbar,weunLMajIYom15GJNWuwGg,AMERICANS BEWARE. Our server ripped us off by telling us that the tip was not included in our meal and shamed us into adding one. She made polite...,1
xKH01fpVnNP-HNjnt1R9dA,Beefbar,1seK5-3jIL1ynuAhnszrRA,"This place is a must go. First of all, it's great to have a place that knows how to properly serve the food and the timing of everything. If you're a New...",5
K4epEE8LY9GjndSmfrgZRA,Djakarta Bali,4IUvHza6MvcpcYv0gRnJYA,tried them last week on my europe vacation. I saw someone having fish that was cooked in banana leaf. It was being served on the next table. I just loved...,4
K4epEE8LY9GjndSmfrgZRA,Djakarta Bali,76X_FwmpVm9mI5qukXXENg,I came here for lunch and took the Rijsttafel Bandung. I must say that I was not impressed. The lumpia was over cooked and dripping with oil.  The acar had...,3
K4epEE8LY9GjndSmfrgZRA,Djakarta Bali,sLg2M2vtyu7uPqA6HMkMfA,"As an Indonesian I was so excited to come across Djakarta Bali when my family and I were in Paris.  Unfortunately, we came out of there very very...",2
P_mUlHo2-sl7xDJDb5yJQA,Aux Vieux Garçons,4KzjhSxwVcSAMaCRHXcAog,"Want a great experience? Come here! Two straight nights.. first night we were greeted with, sorry we aren't serving any longer at 10 . Understandable. Even...",5
P_mUlHo2-sl7xDJDb5yJQA,Aux Vieux Garçons,LRvGCxAdKtftt9xl6aCUpw,"We have been coming here for many many years, since this perfect little restaurant was called Aux Fins Gourmets.  It's been consistently wonderful for at...",5
P_mUlHo2-sl7xDJDb5yJQA,Aux Vieux Garçons,uOOs1sYZk7_UsVoFtKgJbw,After a long day of sightseeing and a painful queuing experience - even in the fast track at Musee d'Orsay took us 70 minutes to enter - and they kicked us...,5
jJNYPmC9LGn7ESCPE6zz8g,Chez Paul,O9fKHPXyHtDdsYjykecp1Q,"Chez Paul was our favorite dinner in Paris. Between the atmosphere and the food, everything was perfection. It was extremely busy, so definitely plan ahead...",5
jJNYPmC9LGn7ESCPE6zz8g,Chez Paul,eH1tfoDSXjCqxKFIQ6u_1w,"** Chez Paul was the first restaurant that I tried in Paris, and I have to say that it was one of my favorite experiences! Recommend the lamb of rack if you...",5
jJNYPmC9LGn7ESCPE6zz8g,Chez Paul,vaYzcjerrm08k5BBUONN7w,"Some places are fun even if the food is not great, just because the service is fun and the ambiance is lively. I have one serious concern regarding Chez...",3
E3PvQMOiAnCVTUgPSU1mJQ,Le Volant Basque,obffR-W42oHY2yP3n3u84Q,"I wanted to find a nice little place that had amazing braised beef. This was literally perfect. 

It is a small little shop with a welcoming vibe. You can...",5
E3PvQMOiAnCVTUgPSU1mJQ,Le Volant Basque,xH-nLcNb0jxVqq8aiKqYJA,"On our last night in Paris, we wanted to have an authentic dinner to commemorate a lovely trip.  After browsing through Yelp for some suggestions, we...",5
E3PvQMOiAnCVTUgPSU1mJQ,Le Volant Basque,q66AYUHbqVk42YCp4-msHA,I found this great gem on yelp. I made a call to see if we could get a reservation last minute and the nice lady on the phone said sure just come over. We...,5
kTOrskWUA0_92QdsaMg50g,LiLi,aFXRQSXXkFGm9I76Df9X4A,"Incredibly expensive but very good.  Let's get it out of the way -- the prices here are mind-boggling:  fried rice for 22 Euros, hot and sour sup for 25....",4
kTOrskWUA0_92QdsaMg50g,LiLi,CAXADKtkZBVwALqM4LLeAA,"The best Chinese restaurant in all of Paris (or anywhere) by far! Amazing service, delicious and top quality ! I would highly recommend everyone to try this...",5
kTOrskWUA0_92QdsaMg50g,LiLi,RYQwseRgX5LueqaaLkpaGg,"Love the decor and the food. Made same day reservations. The Peking duck was delicious, the wine menu was very amazing. Ordered a bottle of DRC Echezeux,...",5
nf7DA_2nihG63h3LyFUABQ,Pizza Julia,x0vtwpytaISYhqVFjhdsEQ,The best pizza on the other side of the globe.  We were a bit disappointed with the first few food choices and just craved something simple.  I pulled up my...,5
nf7DA_2nihG63h3LyFUABQ,Pizza Julia,A6ItWZ-ouarnbKyYtnvPVw,So I wish I could get pizza like this in ny I know that's a crazy thing to say especially considering how put off I was at first to see so many toppings on...,5
nf7DA_2nihG63h3LyFUABQ,Pizza Julia,L56k-dTZvxOPmeeFmBxGjA,"Good, affordable pizza in Paris! Let's get something out of the way - this pizza is not the highest quality ever, but at the given price point, it punches...",5
4UO8M5flLUR5-TxGdSma0Q,Les Papilles,X5dhblo8-lJIHhYvELNGhA,"Our dinner at Les Papilles was a top contender during our stay in Paris. The menu however changes daily and reflects seasonality and what's available fresh,...",5
4UO8M5flLUR5-TxGdSma0Q,Les Papilles,UCzUGK45UqRoH3H9jQzefA,"Definitely the best meal that I had in Paris. 

We booked reservations about 3 weeks in advanced and I highly recommend you do it before your trip. 

The...",5
4UO8M5flLUR5-TxGdSma0Q,Les Papilles,cGeMp1CxcYjoGebv1orvEQ,"Visited this restaurant based off a recommendation from a friend and was not disappointed. 

Cute little spot- we walked by it when trying to spot it....",4
r15vziwCxQmvyhd-3u1iPg,Breakfast in America,VDE3AfDTJpBChwtuE1bk8A,"Great customer service , warm welcoming and I had a great American style breakfast. I will def come back again. 

Thanks from Florida !!!! :)",5
r15vziwCxQmvyhd-3u1iPg,Breakfast in America,VhRb2MICNS17PiIWxGBCPQ,This was right around the corner from our apartment on our trip to Paris. My kids were missing the American style breakfast and this is where we found it....,5
r15vziwCxQmvyhd-3u1iPg,Breakfast in America,x9UAetiZ0384dDS4yeGI6A,"So after subconsciously avoiding Breakfast in America for years, since I don't let myself eat American food when I'm here in France (I eat it every single...",5
ePu3Me3SA4lVM-wGzKk0xA,Le Bistro Lyonnais,vSBtiv9yDL45fJsKbaYbNw,We had a wonderful dinner at this lovely Bistro near our hotel on the Gare de Lyon.  I had the marinated hanger steak and my husband had the bacon burger....,5
ePu3Me3SA4lVM-wGzKk0xA,Le Bistro Lyonnais,ZTwLuTULYe-NvA63v9zBgw,WOW! The marinated hangar steak is legitimately the best I've ever had. Super friendly service. Got seated immediately and they didn't seem to mind my...,5
ePu3Me3SA4lVM-wGzKk0xA,Le Bistro Lyonnais,EwzDddKrLLuoKVdytjZrwA,"We've left the restaurant a couple of minutes ago.
Very good food at reasonable prices and a wonderful caring service. 
Next time we go back we'll...",5
zKyeywNvBa_yzlbNJulamg,Itacate,n-2vaOVvw8bpcipSWHG2cQ,"Nice place with great waiters. Our waiter put up with my bad Spanish and told me about growing up in Mexico. 

The food was great. I recommend the...",5
zKyeywNvBa_yzlbNJulamg,Itacate,7nsy3yKDzuQRjBUNpoes6A,"Such a great find! I live in California and this was really great Mexican food. Better than what I get at home in ""authentic"" Mexican restaurants....",5
zKyeywNvBa_yzlbNJulamg,Itacate,_RR1kL1W3fzEKzIuob16qg,"If you're craving Mexican food, come here. The waiters are super friendly and helpful. The guacamole is huge and tastes fresh. I got the four tacos with a...",4
K-cAB9sz9UoopOP0APEi0g,Les Cocottes,W4poC4_vKgttHzKsVe2A5w,"Great local bistro, all cuisine well done, great wine list. Great family vibe. One of our favs in the area.",5
K-cAB9sz9UoopOP0APEi0g,Les Cocottes,AmDUe2_ML2o2oJUhbMbGyQ,"A place I would return, specifically for its squid risotto. Reserve when you can, the place can get crowded.

We got eggplant caviar, beef cheek stew,...",5
K-cAB9sz9UoopOP0APEi0g,Les Cocottes,JzAKhUWEW_ecYm3sEGmV-A,"Absolutely delicious food. Was very surprised by this restaurant and came across it by chance via Yelp. It exceeded expectations, then as I walked out...",5
3J-vi78uhe3fZEOJDVBXqg,Le Bar du Caveau,js-UQdiT93BOx6wTHwLJxQ,"Just popped in for a quick pint while my wife and I were wandering around the Seine today. A quaint little place, but what in Paris isn't? Only stuck around...",4
3J-vi78uhe3fZEOJDVBXqg,Le Bar du Caveau,k0DKex2t1pB8z6Asff7P0w,The boodle and I had some time to kill and we spotted this place and decided to give it a go. We just grabbed a quick pint and a croissant. The croissant...,4
3J-vi78uhe3fZEOJDVBXqg,Le Bar du Caveau,qPkS0Y8ARQkUm1F951qNlQ,The Ile de la Cite is a busy place in a busy city. Would you enjoy a place of calm and serenity close by but hidden enough to avoid all the disturbing...,5
